Date,Genre,identifiant,nationalite_francaise,nationalite,date_diplome,Pour votre dernière année, vous étiez inscrit·e en :,Région de votre entreprise d'accueil,"Durant vos études, vous avez bénéficié d'aménagements de scolarité liés à un handicap, ou vous vous êtes déclaré·e en situation d'handicap auprès de votre établissement",filiere,Quelle est votre situation actuelle ?,"'Sans activité volontairement', merci de préciser :",Vous occupez plusieurs emplois?,en_recherche_emploi,Depuis combien de mois êtes-vous en recherche d'emploi ? ,refus_emploi,Pour quelle(s) raison(s) avez-vous refusé ce ou ces emploi(s) ?,Quelle(s) difficulté(s) rencontrez-vous dans votre recherche d'emploi?,alternance,Nature de votre contrat de travail ?,Votre rémunération brute annuelle (hors primes )?,Vous percevez des primes ?,Votre rémunération brute annuelle AVEC primes,Durée du contrat de volontariat (en mois) ,Quel est le poste que vous occupez ?,Quel est le statut de votre employeur / entreprise ? ,Nom de l'entreprise qui vous emploie :,Quel est son secteur d'activité ?,"L'entreprise que vous créez/reprise est-elle déjà en activité, ou à l'état de projet/reprise plus ou moins avancé ?",Année de création/reprise de l'entreprise,Quel est le nom de votre entreprise / projet ?,Une rapide description de son activité,Quel est son secteur d'activité ?4,Votre entreprise est/sera localisée...,Région de localisation de la future entreprise,Pays de localisation de la future entreprise ?,autre_activite,statut_emploi,"'Non salarié·e·s, merci de préciser :",nature_contrat,duree_CDD,Quelle est la date de votre embauche ?,localisation_emploi,region_emploi,pays_localisation,temps_partiel,Ce temps partiel est-il voulu ou subi ?,Quelle part de temps partiel réalisez-vous ?,mois_emploi_occupe,Combien de jours par semaine êtes-vous en télétravail ? ,Quel est le statut de votre employeur / entreprise ?,Quelle est la raison sociale de votre employeur / votre entreprise ?,Commune de l'entreprise,Nombre de salarié·e·s de votre employeur / entreprise,entreprise_groupe,groupe,Votre employeur / Votre entreprise est une ESN (Entreprise de Services du Numérique) - anciennement SSII ?,"Votre employeur / Votre entreprise est une société de conseil ou d'ingénierie, un bureau d'études indépendant ?",Votre employeur / Votre entreprise est une société d'intérim pour laquelle vous exercez une mission ?,departement_emploi,intitule_emploi,cadre,secteur_activite_entreprise,Quel est le secteur dans lequel vous intervenez principalement ?,emploi_lie_energie_renouvelable,Les enjeux de la RSE - Responsabilité Sociétale des Entreprises - font partie de votre mission,remuneration_annuelle_brute,prime,remuneration_prime,responsabilite_hierarchie,responsabilite_budget,responsabilite_equipe,responsabilite ,international,temps_trouve_emploi,moyen_trouver_emploi,Quels ont été les moyens principaux utilisés pour chercher votre emploi actuel ?,critere_choix_emploi,emploi_niveau_qualification,emploi_formation,condition_travail,relation_collegues,niveau_remuneration,niveau_autonomie,jugement_localisation,Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement ? - La réputation de la filière de formation,Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement ? - La formation,Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement ? - La réputation de l'école/réseau Polytech,reseau_ancien_pour_premier_emploi,Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement ? - Stage de 4ème année,Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement ? - Stage de 5ème année /Contrat de professionnalisation,Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement ? - Vos compétences linguistiques,Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement ? - Vos expériences à l'étranger ,"Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement ? - Vos expériences à l'école (BDE, GEPI, startup we..)",Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement ? - Votre expérience professionnelle (essentiellement s'il ne s'agit pas du 1er poste),Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement ? - Vos engagements dans des associations et/ou projets ,situation_sortie_polytech,Depuis combien de temps étiez-vous en recherche d'emploi ?,Aviez-vous refusé une ou plusieurs proposition(s) d'emploi ?,Pour quelle(s) raison(s) aviez-vous refusé ce ou ces emploi(s) ?,difficultes_recherche,Dans quel établissement étiez-vous inscrit·e (nom et ville éventuellement) ?,Vous poursuiviez des études en alternance ?,La poursuite d'étude a-t'elle joué un rôle preponderant dans votre insertion professionnelle ?,"Montant brut annuelle HORS primes, de l'allocation perçue ?","Montant brut annuelle AVEC primes, de l'allocation perçue ?",Nom de l'entreprise qui vous a employé :,Nom et coordonnées du laboratoire qui vous a accueilli,Région de localisation du laboratoire9,Pays de localisation du laboratoire ?,Votre rémunération brute annuelle (hors primes et hors 13ème mois)?,prime_premier_emploi,Votre rémunération brute annuelle AVEC primes et/ou 13ème mois ?,Année de création/reprise ?,Quel est (ou était) le nom de l'entreprise ?,Et son activité ?,Quel était le nom de votre entreprise / projet ?,temps_trouve_premier_emploi,post_premier_emploi,Aviez-vous un statut de :,nature_contrat,Quelle fut la durée de votre CDD? ,intitule_premier_emploi,Votre 1er emploi se trouvait-il...,Dans quelle région ?12,Dans quel pays ?13,nom_entreprise_premier_emploi,Code postal de l'entreprise14,Commune de l'entreprise15,taille_entreprise_premier_emploi,premiere_entreprise_groupe,groupe,secteur_premiere_entreprise,mois_premiere_entreprise,status_cadre_premier_emploi,temps_partiel_premier_emploi,Ce temps partiel était-il voulu ou subi ?,Quelle part de temps partiel réalisiez-vous ?,moyen_trouver_premier_emploi,critere_choix_premier_emploi,remuneration_annuelle_brute_hors_prime_premier_emploi,prime_premier_emploi,remuneration_annuelle_brute_avec_prime_premier_emploi,Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement sur ce 1er emploi ? - La réputation de l'école/réseau Polytech,Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement sur ce 1er emploi ? - Réseau des anciens (Polytech Connect),stage_4eme_pour_premier_emploi,stage_5eme_pour_premier_emploi,competences_linguistiques_pour_premier_emploi,experience_etranger_pour_premier_emploi,"Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement sur ce 1er emploi ? - Vos experiences à l'école (BDE, GEPI, startup we..)","Globalement, vous êtes satisfait·e de votre premier emploi ?",La situation sanitaire a-t-elle eu un impact pour vous ?,Merci de préciser les raisons,Quels enseignements vous semblent les plus utiles pour l'exercice de votre métier et votre insertion professionnelle ?,"Parmi les enseignements fournis par l'école, quels sont ceux qui mériteraient d'être approfondis ou renforcés ?","Quels enseignements, absents de votre formation, vous auraient été utiles ?","Quels enseignements, présents dans votre formation, vous paraissent inutiles ?",ig_avantage_double_competence,Quels conseils pourriez-vous donner aux étudiants actuellement en formation pour bien choisir leur stage de fin d'étude ? réussir leur insertion professionnelle ?,Vos remarques et commentaires relatifs à votre insertion professionnelle
12/05/2023 19:34,Femme,1877094908161080.0,Oui,,2021,Sous contrat de professionalisation,,Non,Matériaux (MAT),En recherche emploi,,,Non,6.0,Oui,Cabinets de conseil douteux qui ne prennent pas en compte la mastère spécialisé réalisé après Polytech,Peu d'offres d'emploi,,,,,,,,,,,,,,,,,,,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poursuite d'études (hors thèse),,,,,Audencia Nantes,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Recours au télétravail|Missions modifiées|Mobilité géographique compliquée|Moins de propositions de recrutement|Moins d'offres d'emploi|Difficulté dans l'entreprise d'apprentissage|Changement de projet professionnel|Formation annulée ou reportée,,,,,,,
12/05/2023 15:23,Homme,1788522987549900.0,Oui,,2022,Sous contrat de professionalisation,,Non,Mécanique et Interactions (MI),En activité professionnelle,,Non,,,,,,,,,,,,,,,,,,,,,,,,Non,Salarié·e,,CDI (contrat de travail à durée indéterminée) y compris de la fonction publique,,11/07/2022 00:00,En France,Occitanie,,À temps plein,,,10.0,0.0,Secteur privé,Outremer,La Grande Motte,De 50 à 249 salarié·e·s,Oui,Grand Large Yachting ,Non,Non,Non,"Méthodes, contrôle de production, maintenance",Ingénieur Méthodes Amélioration Continue,Oui,"Industrie automobile, aéronautique, navale, ferroviaire","Industrie automobile, aéronautique, navale, ferroviaire",,"Oui, je travaille sur des projets ayant une dimension RSE mais en dehors de ma fonction principale",,Oui,,OUI,OUI,NON,OUI,Non,,"Réseau social professionnel (viadéo, Linkedln)","Réseau social professionnel (viadéo, Linkedln)|Site Internet spécialisé dans l'emploi (dont APEC)",Les perspectives d'évolution au sein de l'entreprise|Le lieu géographique|Le montant du salaire proposé,oui,oui,4.0,5.0,2.0,4.0,5.0,0.0,1.0,1.0,1.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,"Très complexe de répondre, cela dépend essentiellement du projet professionnel que l'on a et le domaine dans lequel l'on exerce.","L'intégralité, ou presque, mériteraient d'être approfondis par le biais de Travaux Pratiques",,,,1. Choisir une société avec la philosophie Lean Manufacturing pour le coaching et l'importance donné à l'accompagnement du stagiaire. 
 Hydraulique urbaine,,,,,,
27/01/2023 13:34,Femme,1767638238509350.0,Oui,,2020,Formation initiale (hors apprentissage),,Non,Informatique et Gestion (IG),En activité professionnelle,,Non,,,,,,,,,,,,,,,,,,,,,,,,Non,Salarié·e,,CDI (contrat de travail à durée indéterminée) y compris de la fonction publique,,01/10/2020 00:00,En France,Bretagne,,À temps plein,,,27.0,3.0,Secteur privé,Orange Business Services,Rennes,5 000 salarié·e·s ou plus,Oui,Orange,Oui,Non,Non,Informatique industrielle et technique ,Ingénieur Développement et Production,Oui,Industrie des technologies de l'Information et de la Communication (TIC),Industrie des technologies de l'Information et de la Communication (TIC),,"Oui, je travaille sur des projets ayant une dimension RSE mais en dehors de ma fonction principale",35400.0,Oui,37000.0,NON,NON,NON,OUI,Non,,stage de fin d'études,"Réseau social professionnel (viadéo, Linkedln)|Relations personnelles",Les perspectives d'évolution au sein de l'entreprise|Le lieu géographique|Le contenu de la mission/du poste proposé|Le montant du salaire proposé,oui,oui,4.0,4.0,2.0,4.0,4.0,3.0,4.0,,,,5.0,3.0,3.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,"algorithme, maths,  projets individuels ou en groupe (web ou autre), BDD relationnelles",,RSE et éthique de développement,,OUI,,
27/01/2023 13:28,Homme,1782327180969030.0,Oui,,2021,Formation initiale (hors apprentissage),,Non,Informatique et Gestion (IG),En activité professionnelle,,Non,,,,,,,,,,,,,,,,,,,,,,,,Non,Salarié·e,,CDI (contrat de travail à durée indéterminée) y compris de la fonction publique,,13/09/2021 00:00,En France,Auvergne-Rhône-Alpes,,À temps plein,,,16.0,3.0,Secteur privé,CGI France Clermont,Clermont-Ferrand,250 à  4 999 salarié·e·s ,Oui,CGI France,Oui,Non,Non,Etudes et développement en systèmes d'information ,ing techno de l'info,Oui,Activités informatiques et services d'information (TIC services),Transports (Services),,"Non, en aucun cas",33450.0,Non,33450.0,NON,NON,NON,NON,Non,Emploi trouvé avant l'obtention de votre diplôme,stage de fin d'études,Plateforme emploi de l'école (Poly+)|stage de fin d'études|Candidature spontannée,Le lieu géographique|Le montant du salaire proposé,non,oui,5.0,5.0,4.0,3.0,5.0,,5.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,Ce sont les différents projet. Ces projets ne peuvent fonctionner qu'avec une certaine dose de theorie,,,,OUI,,
27/01/2023 12:34,Femme,1776615819557690.0,Oui,,2020,Sous contrat d'apprentissage,Occitanie,Non,Mécanique Structures Industrielles (MSI - apprentissage),En activité professionnelle,,Non,,,,,,,,,,,,,,,,,,,,,,,,Non,Salarié·e,,CDI (contrat de travail à durée indéterminée) y compris de la fonction publique,,01/11/2021 00:00,En France,Provence-Alpes-Côte d'Azur,,À temps plein,,,14.0,0.0,Secteur privé,Endel,,5 000 salarié·e·s ou plus,Oui,Aldrad,Non,Non,Non,"Méthodes, contrôle de production, maintenance",,Oui,Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements,"Énergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné)",,"Non, en aucun cas",37000.0,Oui,37000.0,OUI,NON,NON,NON,Non,,Apprentissage (embauche dans l'entreprise d'accueil du contrat),"Réseau social professionnel (viadéo, Linkedln)",,,,3.0,3.0,5.0,2.0,1.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,
27/01/2023 12:33,Femme,1857534025890080.0,Oui,,2022,Formation initiale (hors apprentissage),,Non,Sciences et Technologies de l'Eau (STE),En activité professionnelle,,Non,,,,,,,,,,,,,,,,,,,,,,,,Non,Salarié·e,,CDI (contrat de travail à durée indéterminée) y compris de la fonction publique,,19/09/2022 00:00,En France,Provence-Alpes-Côte d'Azur,,À temps plein,,,4.0,0.0,Secteur privé,SCE ,Aubagne,250 à  4 999 salarié·e·s ,Oui,Keran,Non,Oui,Non,Milieux aquatiques et prévention des inondations,Chargée d'études ,Oui,"Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants","Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants",,"Oui, je travaille sur des projets ayant une dimension RSE mais en dehors de ma fonction principale",28000.0,Oui,28000.0,NON,NON,NON,NON,Non,,stage de fin d'études,stage de fin d'études|Site Internet spécialisé dans l'emploi (dont APEC)|Sites Internet d'entreprises,L'adéquation avec un projet professionnel|Le contenu de la mission/du poste proposé,oui,oui,4.0,4.0,3.0,4.0,,,4.0,,,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Autre,,"- Formation aux outils comme QGIS, Autocad, etc... très utiles en BE
 
 - L'enseignement de spécialisation (génie écologique dans mon cas), seraient peut être plus pertinents et intéressants s'ils duraient plus d'un semestre ? ",- Des cours ou sensibilisations à la réglementation
 - Hydromorphologie ,,,"Pour celleux intéressé·es par des métiers plus liés à l'environnement, ne pas se décourager, et si les offres ne vous correspondent pas, si l'énergie est là, ne pas hésiter à se spécialiser davantage avant de se lancer sur le marché de l'emploi.",
27/01/2023 11:56,Femme,1782332336322280.0,Oui,,2020,Formation initiale (hors apprentissage),,Non,Sciences et Technologies de l'Eau (STE),En activité professionnelle,,Non,,,,,,,,,,,,,,,,,,,,,,,,Non,Salarié·e,,CDI (contrat de travail à durée indéterminée) y compris de la fonction publique,,13/07/2020 00:00,En France,Occitanie,,À temps plein,,,30.0,1.0,Secteur privé,I S L INGENIERIE,,De 50 à 249 salarié·e·s,Non,,Non,Oui,Non,Etudes - Conseil et expertise (autre qu'informatique),Chargée d'études en hydraulique fluviale,Oui,"Autres activités spécialisées, scientifiques et techniques",Autres secteurs ,,"Oui, je travaille sur des projets ayant une dimension RSE mais en dehors de ma fonction principale",32000.0,Non,32000.0,NON,NON,NON,NON,Non,Emploi trouvé avant l'obtention de votre diplôme,stage de fin d'études,stage de fin d'études,L'adéquation avec un projet professionnel|La politique globale de relations humaines dans l'entreprise|Le lieu géographique|Le contenu de la mission/du poste proposé,oui,oui,4.0,5.0,2.0,3.0,5.0,2.0,2.0,2.0,4.0,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Recours au télétravail|Formation annulée ou reportée,"Personnellement, je travaille en hydraulique. Les enseignements de base en hydraulique et l'option spécialisation en hydraulique avec des cours sur la modélisation ont été très utiles.",Les formations des outils comme SIG/ Autocad  peuvent être renforcées je pense. C'est des outils très utilisés.,"Dans mon cas, il m'aurait été utile d'avoir des enseignements sur les ouvrages pour avoir des notions de base lors de mon stage",,,"Je leur conseillerai de ne surtout pas hésiter à demander à différentes personnes quels métiers ils font et quels sont les tâches à réaliser dans ce type de métier. Je dis ça, car dans mon cas, la vision d'un ingénieur d'étude est un peu différentes à ce que je m'attendais. ",Mon insertion professionnelle s'est faite grâce à une ancienne étudiante Polytech qui m'a conseillé d'aller à ISL. Mon entreprise ne connaissais pas trop notre formation. Je crois bien que je suis la seule Polytech STE de mon entreprise. 
27/01/2023 11:54,Homme,1794828417351500.0,Oui,,2020,Formation initiale (hors apprentissage),,Non,Sciences et Technologies de l'Eau (STE),En activité professionnelle,,Non,,,,,,,,,,,,,,,,,,,,,,,,Non,Salarié·e,,CDI (contrat de travail à durée indéterminée) y compris de la fonction publique,,11/01/2021 00:00,En France,Occitanie,,À temps plein,,,24.0,1.0,Secteur privé,SYDED du Lot,Catus,250 à  4 999 salarié·e·s ,Non,,Non,Non,Non,Assistance technique,Chargé de Projets Génie Civil - Traitement,Non,"Administration d'État, Collectivités territoriales, Hospitalière","Production et distribution d'eau assainissement, gestion des déchets et dépollution",,"Oui, mes principales missions ont une dimension sociale, sociétale ou environnementale",32900.0,Oui,35600.0,OUI,NON,NON,OUI,Non,,Site Internet spécialisé dans l'emploi (dont APEC),Site Internet spécialisé dans l'emploi (dont APEC)|Candidature spontannée,L'adéquation avec un projet professionnel|Le secteur d'activité de l'entreprise|Le montant du salaire proposé,oui,oui,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Recours au télétravail|Mobilité géographique compliquée|Moins de propositions de recrutement|Moins d'offres d'emploi,,,,,,,
27/01/2023 11:37,Homme,1875418863328880.0,Oui,,2022,Sous contrat de professionalisation,,Non,Sciences et Technologies de l'Eau (STE),En activité professionnelle,,Non,,,,,,,,,,,,,,,,,,,,,,,,Oui,Salarié·e,,CDI (contrat de travail à durée indéterminée) y compris de la fonction publique,,03/01/2023 00:00,En France,Occitanie,,À temps plein,,,1.0,,Secteur public,Régie des eaux de Montpellier Méditerranée Métropole,Montpellier,De 50 à 249 salarié·e·s,Non,,Non,Non,Non,Etudes - Conseil et expertise (autre qu'informatique),Chargé d'études et modélisation,Non,"Production et distribution d'eau assainissement, gestion des déchets et dépollution","Production et distribution d'eau assainissement, gestion des déchets et dépollution",,"Oui, mes principales missions ont une dimension sociale, sociétale ou environnementale",32500.0,Oui,35000.0,NON,NON,NON,OUI,Non,,Sites Internet d'entreprises,"Réseau social professionnel (viadéo, Linkedln)|Site Internet spécialisé dans l'emploi (dont APEC)|Sites Internet d'entreprises|Candidature spontannée",La politique globale de relations humaines dans l'entreprise|Le lieu géographique|Le contenu de la mission/du poste proposé|Le montant du salaire proposé,oui,oui,4.0,4.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,5.0,2.0,1.0,3.0,5.0,3.0,activité professionnelle,,,,,,,,,,,,,,,,,,,,,Emploi trouvé avant l'obtention de votre diplôme,Salarié·e du secteur privé (y compris structure associative),Agent contractuel,CDD (contrat de travail à durée déterminée),2.0,Chargé d'études et projets techniques,En France,Provence-Alpes-Côte d'Azur,,Veolia Eau,83000,Toulon,5 000 salarié(e)s ou plus,Oui,Veolia,"Production et distribution d'eau assainissement, gestion des déchets et dépollution",13.0,Non,Non,,,Apprenti(e) : Embauché(e) par l'entreprise d'apprentissage,L'intérêt du travail en lui-même,36350.0,Oui,40000.0,3.0,1.0,4.0,5.0,1.0,1.0,2.0,3.0,Non,,,,Un apprentissage plus approfondi des réseaux d'eau urbains,,,,
27/01/2023 11:28,Homme,1789471786392760.0,Oui,,2020,Sous contrat de professionalisation,,Non,Sciences et Technologies de l'Eau (STE),En activité professionnelle,,Non,,,,,,,,,,,,,,,,,,,,,,,,Non,Salarié·e,,CDI (contrat de travail à durée indéterminée) y compris de la fonction publique,,01/09/2020 00:00,En France,Occitanie,,À temps plein,,,29.0,2.0,Secteur privé,ABC Ingé,Nîmes , Moins de 10 salarié·e·s,Non,,Non,Oui,Non,Etudes - Conseil et expertise (autre qu'informatique),,Oui,"Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants","Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants",,"Non, en aucun cas",30000.0,Oui,30000.0,NON,NON,NON,OUI,Non,,Candidature spontannée,"Plateforme emploi de l'école (Poly+)|Réseau social professionnel (viadéo, Linkedln)|Sites Internet d'entreprises|Candidature spontannée",L'adéquation avec un projet professionnel|La politique globale de relations humaines dans l'entreprise|Le lieu géographique|Le contenu de la mission/du poste proposé,oui,oui,5.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,1.0,5.0,5.0,2.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,Recours au télétravail,Hydrologie 
 Hydraulique,,,LV2,,,
27/01/2023 11:22,Femme,1776091895895960.0,Oui,,2020,Sous contrat de professionalisation,,Non,Génie Biologique et Agroalimentaires (GBA),En activité professionnelle,,Non,,,,,,,,,,,,,,,,,,,,,,,,Non,Salarié·e,,CDI (contrat de travail à durée indéterminée) y compris de la fonction publique,,01/09/2020 00:00,En France,Occitanie,,À temps plein,,,28.0,0.0,Secteur privé,Union des Distilleries de la Méditerranée ,VAUVERT,De 50 à 249 salarié·e·s,Non,,Non,Non,Non,"Méthodes, contrôle de production, maintenance",Ingénieure Méthodes,Oui,Industrie agroalimentaire ,Industrie agroalimentaire ,,"Non, en aucun cas",35000.0,Oui,38500.0,NON,,NON,OUI,Oui,,Stage année césure / année professionnalisante,Stage année césure / année professionnalisante,Le lieu géographique|Le contenu de la mission/du poste proposé,oui,oui,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,Génie des procédés
 Thermodynamiques
 Mécaniques des fluides
 ,Génie des procédés
 Méthodes d'amélioration continue 
 Lean Management 
 Supply chain ,Méthode de management ,,,,
27/01/2023 11:19,Homme,1793746565145920.0,Oui,,2021,Formation initiale (hors apprentissage),,Non,Sciences et Technologies de l'Eau (STE),En activité professionnelle,,Non,,,,,,,,,,,,,,,,,,,,,,,,Non,Salarié·e,,CDI (contrat de travail à durée indéterminée) y compris de la fonction publique,,16/08/2021 00:00,En France,Occitanie,,À temps plein,,,17.0,0.0,Secteur privé,Citéo Ingénierie ,Saint Georges d'Orques , Moins de 10 salarié·e·s,Non,,Non,Oui,Non,Etudes - Conseil et expertise (autre qu'informatique),Ingénieur d'études ,Oui,"Production et distribution d'eau assainissement, gestion des déchets et dépollution","Production et distribution d'eau assainissement, gestion des déchets et dépollution",,"Non, en aucun cas",27500.0,Oui,30000.0,OUI,NON,NON,OUI,Non,,stage de fin d'études,stage de fin d'études|Sites Internet d'entreprises|Candidature spontannée,Le contenu de la mission/du poste proposé,oui,oui,4.0,5.0,2.0,4.0,5.0,3.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,
27/01/2023 11:16,Femme,1767189426339600.0,Oui,,2022,Formation initiale (hors apprentissage),,Non,Sciences et Technologies de l'Eau (STE),En activité professionnelle,,Non,,,,,,,,,,,,,,,,,,,,,,,,Non,Salarié·e,,CDD (contrat de travail à durée déterminée) y compris de la fonction publique,6.0,10/01/2023 00:00,En France,Occitanie,,À temps plein,,,1.0,0.0,Secteur privé,?,Lattes, Moins de 10 salarié·e·s,Non,,Non,Oui,Non,Etudes - Conseil et expertise (autre qu'informatique),Ingénieure génie civil -Hydraulique urbaine,Non,"Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants","Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants",,"Oui, je travaille sur des projets ayant une dimension RSE mais en dehors de ma fonction principale",25200.0,Non,25200.0,NON,NON,NON,OUI,Non,Moins d'un mois,stage de fin d'études,stage de fin d'études|Sites Internet d'entreprises|Candidature spontannée,Le lieu géographique|Le contenu de la mission/du poste proposé,oui,oui,5.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,0.0,4.0,5.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,Maitrise d'oeuvre et aspects reglementaires. 
 (Ce sont des thematiques qui sont je crois plus développées dans la filliere EGC mais peuvent etre utiles au STE) 
 + logiciels comme SIG ou Autocad ,,Le volume de cours conxernant les procédés biologiques peuvent a mon sens etre diminués. 
 Ils sont interessant pour la culture et savoir comment cela fonctiobne mais en pratique on n'y utilise jamais ,,Choisir un domaine qui semble vous interesser meme si c'est pas toujours le olus pratique. Les stages sont trop importants pour etre choisis par defaut,
27/01/2023 10:42,Femme,1775637345072930.0,Oui,,2022,Formation initiale (hors apprentissage),,Non,Génie Biologique et Agroalimentaires (GBA),En poursuite d'études (hors thèse) / en formation,,,,,,,,Oui,,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,Santé et nutrition
 Formulation 
 Les matrices alimentaires 
 Packaging 
 Management de projet ,Marketing ,,Fluides industriels 
 ,,"- Bien regarder que les missions sont en adéquations avec ce que l'on souhaite faire par la suite, 
 - Construire son projet pro avant de se lancer dans la recherche du stage car il apporte une valeur ajoutée sur le CV et possibilité d'embauche derrière 
","Étant encore sous le statut étudiant/alternant, je n'ai pas de remarque à ajouter sur l'insertion pro. 
 
 Cependant, pour la recherche de mon alternance en tant que chef de produit, le fait d'avoir réalisé mon contrat pro en dernière année de gba au sein d'une entreprise agro et en R&D, cela a été un plus pour ma candidature et pour le poste proposé ! "
27/01/2023 10:10,Homme,1794680918647610.0,Oui,,2022,Formation initiale (hors apprentissage),,Non,Matériaux (MAT),En activité professionnelle,,Non,,,,,,,,,,,,,,,,,,,,,,,,Non,Salarié·e,,CDD (contrat de travail à durée déterminée) y compris de la fonction publique,1.0,12/10/2022 00:00,En France,Occitanie,,À temps plein,,,3.0,0.0,Secteur privé,SPECIFIC POLYMERS,CASTRIES,De 20 à 49 salarié·e·s,Non,,Non,Oui,Non,"Recherche-développement, études scientifiques et techniques (autre qu'informatique)",Ingénieur d'études ,Oui,Industrie chimique,Industrie chimique,,"Oui, je travaille sur des projets ayant une dimension RSE mais en dehors de ma fonction principale",28800.0,Oui,30000.0,NON,NON,NON,NON,Oui,,stage de fin d'études,Plateforme emploi de l'école (Poly+)|stage de fin d'études|Sites Internet d'entreprises,Le lieu géographique|Le contenu de la mission/du poste proposé|Le secteur d'activité de l'entreprise,oui,oui,4.0,5.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,- Cours de caractérisation des matériaux (MASC) 
 - Cours sur les polymères 
 - ACV ( à moindre mesure)
