"identifiant","remuneration_annuelle_brute_avec_prime_premier_emploi","remuneration_prime","mois_emploi_occupe"
"1776102353371030",33000,36000,1
"1794779467201750",NA,34000,18
"1789139176706330",NA,32000,2
"1775643742622870",NA,40000,6
"1899261164658950",31000,NA,NA
"1816933895100800",35000,36000,2
"1775263811776420",NA,NA,5
"1776166912126060",NA,23000,1
"1802769923781790",NA,28145,7
"1794779466711940",40000,NA,NA
"1793784815517690",NA,NA,NA
"1789582890113650",NA,36000,28
"1783429011393250",NA,NA,NA
"1794332573510870",NA,37000,4
"1788522934411620",NA,NA,NA
"1793784758875840",NA,40000,5
"1776091965996580",NA,35360,17
"1882938862036800",NA,48000,18
"1783429150777960",NA,38200,5
"1767472869101240",NA,NA,6
"1789034153473140",NA,43000,18
"1775338207880460",NA,NA,NA
"1782921283593340",NA,NA,NA
"1788405114733970",28000,36000,0
"1782921218686600",NA,45200,4
"1819885928311810",NA,33600,1
"1789034145154970",NA,42500,18
"1876391546313510",33000,37000,12
"1888769130898010",NA,37158,4
"1775955957977140",NA,29000,18
"1882462128942360",35000,37000,4
"1902766001480110",NA,39000,3
"1783106099598170",NA,30000,4
"1783036913564170",NA,36000,18
"1798487180756620",NA,NA,NA
"1789471897079860",NA,47920,30
"1793784759342420",NA,45000,5
"1794779469180750",33000,36000,26
"1776106871435680",39500,NA,NA
"1767472951669570",NA,38000,17
"1782336255547400",NA,36500,18
"1793838299424030",NA,35000,41
"1775865280286940",NA,38000,6
"1794775550865920",NA,50000,6
"1893840016348920",NA,39000,30
"1889138750641930",33000,34000,5
"1798891408476420",NA,NA,NA
"1788516762629580",NA,28600,17
"1793841749711960",NA,32400,6
"1793984701987540",NA,NA,4
"1883551797797160",NA,40000,18
"1813537911007110",NA,42000,8
"1882784181763240",NA,37400,1
"1875495945591220",NA,30456,6
"1788410902583140",NA,30000,4
"1782333524403100",NA,42675,29
"1767362688988250",NA,28200,11
"1767473237269350",NA,NA,NA
"1894680652132240",NA,45500,28
"1775263824687930",NA,42000,18
"1767472964490090",NA,40000,16
"1776091587115730",NA,NA,8
"1768549617933890",NA,NA,NA
"1894680969710380",NA,NA,NA
"1789798905274890",NA,39000,30
"1782714865636150",NA,40000,6
"1783679094525740",28000,32000,1
"1782327117638330",NA,0,6
"1788410782875900",NA,45000,12
"1776621629701940",NA,37000,6
"",NA,NA,NA
"",NA,NA,NA
"1768183497095870",NA,NA,NA
"1876394537750010",NA,37000,3
"1783165214972650",NA,NA,NA
"1776166991759020",NA,31000,5
"1788516656192290",NA,31500,14
"1783101112615370",NA,32508,12
"1793871814325230",NA,NA,18
"1767188220767320",NA,33500,18
"1783049681433970",NA,NA,NA
"1789743836670460",NA,45000,17
"1775264588492900",NA,NA,NA
"1788523040756520",NA,30000,36
"1782332205420030",NA,35000,72
"1775426942739380",NA,70000,30
"1817047783382280",NA,41000,6
"1867911690863990",NA,38000,27
"1775270642923870",NA,NA,19
"1882335760456850",NA,48000,6
"1789078681597330",NA,44000,4
"1782520259462620",33000,42000,6
"1775569781638920",NA,32000,30
"1776541346524700",NA,NA,4
"1798760221846800",NA,31000,18
"1789245962819270",NA,20000,9
"1875368405456770",NA,NA,24
"1789312887151270",NA,36500,14
"1767833322084940",NA,141999,31
"1782650225991380",NA,39000,24
"1910614048988820",NA,35600,7
"1766816841421730",NA,NA,NA
"1782333641136930",NA,NA,NA
"1794775548397760",NA,35960,5
"1783165151574090",NA,38000,18
"1767190268463680",NA,NA,NA
"1782338205765760",25000,NA,NA
"1798487266197670",NA,50000,7
"1788692302087030",NA,35000,12
"1768183507034030",NA,NA,NA
"1788460091672310",NA,50000,6
"1766817026164020",41000,50000,19
"1789412644210280",NA,40000,4
"1789198813591800",NA,37000,21
"1776621786683810",NA,32130,1
"1893741092333870",NA,33000,18
"1768183769929160",NA,NA,NA
"1777139261206070",NA,NA,NA
"1768183506095160",29076,29944,3
"1768549796202760",NA,NA,NA
"1989312403857410",NA,32000,12
"1794539807203270",NA,25560,6
"1775789449534080",31500,46800,1
"1783800339299580",NA,36300,24
"1776106717098990",NA,34000,36
"1799024859296950",NA,38000,31
"1794628410378540",NA,35000,18
"1782332204749330",NA,NA,36
"1882874485703660",NA,NA,NA
"1775427164460220",NA,34000,6
"1776170062868870",NA,NA,15
"1794041578267320",38000,NA,NA
"1776621772644070",NA,33500,5
"1789426047972790",32000,55060,6
"1776695376937730",NA,28550,3
"1776106790932630",NA,32000,3
"1789743995690810",NA,60000,30
"1767833604358820",NA,NA,5
"1789139232012690",NA,36000,18
"1794539906653480",NA,39000,30
"1783483614843950",NA,NA,NA
"1782328943040360",23000,NA,NA
"1789357082352010",NA,32000,6
"1875490711175230",28000,NA,NA
"1903247828409890",NA,33000,6
"1789138902924160",NA,26000,NA
"1867188646284860",NA,32000,28
"1782592418482250",NA,NA,20
"1789246064103600",29000,NA,NA
"1783551851748090",NA,NA,NA
"1816870333468000",NA,31800,25
"1789472008264120",NA,41000,30
"1759195102887890",NA,40000,5
"1857533978999260",NA,NA,NA
"1768549780066770",NA,37000,20
"1783552301979020",2100,NA,NA
"1776166903795880",NA,43000,8
"1798974154596700",NA,NA,6
"1783551729336410",44000,45000,2
"1876052182501930",NA,NA,NA
"1776177653526070",NA,33500,15
"1767833242840040",NA,37000,19
"1788640368078440",NA,NA,NA
"1882332491754170",NA,NA,5
"1767838795874690",NA,NA,NA
"1776621853639030",22812,23988,9
"#REF!",38000,48000,16
"1789751529102610",NA,37000,6
"1776106574024290",NA,35000,6
"1783551663284580",NA,NA,7
"1882616008509500",NA,42000,7
"1903737113808890",NA,40000,36
"1783101100330830",NA,37000,18
"1775956035087940",NA,42800,30
"1776695289443830",NA,40500,26
"1875338208591610",NA,33000,20
"1783551670946510",27600,NA,NA
"1789312659404240",NA,46116,30
"1775956183971460",NA,31200,7
"1868316566164700",NA,37500,18
"1783103733628220",28000,35000,2
"1767189237562980",NA,NA,7
"1767190072349610",NA,55000,1
"1788692349445630",NA,41000,6
"1798751286695650",NA,NA,NA
"1798529116465000",NA,34000,16
"1888522643587690",NA,NA,NA
"1782855605718390",NA,33000,1
"1793838194820330",32000,29000,1
"1789312883296570",30000,33500,20
"1766817679604640",NA,40000,6
"1782332281044560",NA,NA,16
"1775951427991600",NA,33999,29
"1798487223450180",NA,33000,6
"1775484945550200",NA,57000,7
"1782529546349580",NA,NA,7
"1789078846345770",NA,NA,30
"1782336774782570",NA,NA,13
"1783165143274690",NA,35900,19
"1776391941006830",NA,36000,7
"1793746565145920",NA,27000,NA
"1767190347040890",NA,33000,6
"1783492828241480",15000,NA,NA
"1799416697934880",NA,NA,NA
"1783173906162870",25000,34000,14
"1783164893041410",31500,NA,NA
"1868183009217370",NA,36000,6
"1767473052660650",NA,38000,14
"1783679029956290",26300,NA,NA
"1782336190254930",NA,NA,NA
"1789034148978410",NA,36500,32
"1782332987613640",NA,NA,NA
"1888692414711220",NA,24780,5
"1794332615589610",NA,NA,14
"1789139068559600",NA,NA,NA
"1783298107756990",NA,42000,16
"1767638238509350",NA,36000,16
"1783492764620720",NA,38720,12
"1868549207620240",NA,NA,7
"1876019048010090",NA,46000,37
"1782650222754220",NA,48000,24
"1788410899702870",25000,NA,NA
"1819583510851160",NA,NA,30
"1793744501318270",NA,47800,36
"1793840201791630",NA,37000,3
"1775345181363770",NA,35000,22
"1783103471503020",31000,33000,11
"1789582948561450",NA,32000,13
"1794680914700640",36000,31000,3
"1782332211989640",NA,70000,4
"1802929765219250",NA,NA,NA
"1875368405378050",NA,30000,1
"1794775501410280",NA,32000,7
"1798487137572260",NA,NA,NA
"1788404604209070",NA,NA,NA
"1898759980734680",33000,37000,0
"1767827955884560",NA,NA,NA
"1798887043449080",31500,34430,6
"1793840353484900",NA,30400,17
"1783230237483370",NA,NA,3
"1788742303216740",NA,31000,5
"1782464491724120",NA,28900,15
"1888404796843130",32500,26800,12
"1756804883322830",27000,39000,1
"1782917292365580",NA,37000,29
"1789139009510230",NA,NA,24
"1783101035691880",NA,36000,7
"1794332318260460",14400,35000,24
"1788522878921020",NA,46000,6
"1768367709797230",NA,33000,6
"1775570389894320",NA,NA,NA
"1783483812349510",NA,36400,30
"1782913436292900",NA,NA,NA
"1783739565004950",NA,37500,7
"1788522988116180",NA,28000,20
"1798760229023950",NA,32000,1
"1789420509162880",NA,90000,12
"1882331859661130",40000,NA,NA
"1783429213652130",NA,14000,30
"1768549796148560",NA,NA,NA
"1799331658109160",NA,NA,NA
"1788522822411880",NA,NA,NA
"1793786767761630",NA,34500,18
"1783100980486340",NA,32800,12
"1789312661031860",NA,36000,6
"1889078511389260",NA,24000,30
"1757247289876320",NA,33000,2
"1788913171551320",NA,NA,NA
"1782459816293740",30000,32000,13
"1789312665031830",NA,32400,27
"1768549705709750",NA,NA,NA
"1789470186881510",NA,36000,6
"1882745448964550",38000,36000,13
"1883100612690690",31000,NA,NA
"1776102217021450",NA,45600,31
"1810646142455800",NA,35000,31
"1788410839633600",30000,NA,NA
"1782462472987090",NA,35000,17
"1794779523574010",NA,36000,19
"1875223040270390",NA,38000,4
"1876694874263880",NA,38000,8
"1789139006721990",NA,NA,NA
"1794680960843710",34500,36500,4
"1768183498866910",NA,28000,15
"",NA,NA,NA
"1794680868627280",NA,NA,82
"1782336190229570",NA,36000,36
"1782910985211080",NA,36000,20
"1783101048445120",NA,NA,NA
"1776167061760460",NA,36000,13
"1789312773347730",NA,NA,NA
"1883173612006570",NA,45000,31
"1783165012690460",NA,NA,NA
"1768183587449460",34800,32400,10
"1777070378739680",NA,50000,18
"2083067306157760",NA,NA,11
"1788523094979770",NA,63000,9
"1788753613143020",NA,37400,16
"1776106868424380",NA,NA,NA
"1776242025600950",31800,NA,NA
"1783101046509080",NA,NA,2
"1782327052505070",34000,41000,12
"1776693137616810",NA,30000,18
"1783298114692280",NA,NA,8
"1776242171172240",NA,55000,25
"1767472960852670",NA,40000,21
"1782650036385480",33000,64000,24
"1789312716672770",NA,38000,18
"1803013719173350",NA,NA,8
"1775940934139300",NA,NA,1
"1893834742486730",NA,28000,20
"1782333711561350",NA,59409,18
"1876106378886210",NA,35000,4
"1789638170068160",30000,35000,13
"1788860496593440",NA,NA,8
"1794635334218640",NA,32000,18
"1899021951072370",NA,NA,7
"1875270221871270",NA,32000,20
"1767828041541670",NA,25000,5
"1827085733230460",NA,26000,13
"1788692293100110",NA,43000,1
"1877094908161080",NA,NA,NA
"1788522987549900",NA,NA,10
"1875368398704990",NA,NA,NA
"1789638166758090",28000,NA,NA
"1883495518818740",NA,NA,NA
"1789471952345730",NA,NA,NA
"1875955534469790",NA,NA,1
"1857617044266120",NA,32479,24
"1782520393235650",36000,NA,NA
"1793784710212640",NA,NA,8
"1793841807785750",NA,33700,4
"1898759976265950",38000,NA,NA
"1819801253570700",NA,NA,NA
"1896056151835160",NA,NA,NA
"1783106098956790",10256,10256,7
"1782332270607280",23000,NA,NA
"1798760313495600",NA,55000,1
"1788581261637610",NA,32339,17
"1768183587378060",NA,40000,24
"1789030743229360",NA,40000,7
"1883049319341770",NA,NA,NA
"1789420509162880",NA,1e+05,0
"1876615343182110",NA,NA,NA
"1882333150793200",NA,32000,6
"1893808520575880",NA,49200,0
"1759195102887890",NA,41000,20
"1767558567645300",NA,41000,8
"1782464489811800",NA,36000,17
"1788753667079730",NA,37000,17
"1782921283593340",NA,34000,12
"1782464424713140",NA,41500,14
"1782332208663190",38000,45000,8
"1788753722243030",NA,NA,NA
"1789312825527950",NA,NA,1
"1775272953825670",NA,50000,17
"1777139261206070",NA,NA,NA
"1783483881593000",NA,NA,6
"1894775274186880",NA,45000,7
"1788860552721350",NA,NA,17
"1793784713791570",NA,NA,NA
"1768549611635210",NA,NA,NA
"1783429211782520",NA,34000,2
"1793841749711960",NA,36000,19
"1788522818395750",NA,81750,15
"1788410726730790",NA,34068,31
"1776693136858900",NA,27500,8
"1776392098753810",NA,NA,NA
"1789312887151270",NA,41000,NA
"1758523041000500",NA,NA,NA
"1776915174226700",NA,37000,18
"1788410670097540",NA,35000,16
"1783049864940510",NA,38171,19
"1783049866242220",NA,NA,1
"1798487086321680",NA,NA,NA
"1767828038717650",NA,NA,6
"1776690246603470",NA,NA,3
"1888691983170700",NA,37200,7
"1817047783382280",NA,43000,19
"1793784759342420",NA,46700,18
"1775874372476520",NA,47000,8
"1776167055017630",NA,40000,30
"47712125471966",NA,33000,5
"1767189237564080",NA,38500,12
"1767558385274970",NA,47500,30
"1767918585744120",NA,NA,6
"1776621626696670",NA,40000,18
"1875495945591220",NA,31200,18
"1768549960161460",NA,34450,1
"1782338205765760",NA,33000,11
"1794628360740710",NA,42039,31
"1783103733628220",NA,34000,13
"1783165143274690",NA,38000,19
"1783101035627220",NA,41500,6
"1766816841421730",NA,NA,NA
"1782326986482810",NA,NA,NA
"1783100914527120",NA,23000,15
"1793841850404150",NA,33500,2
"1776615967624050",NA,42000,21
"1776091807833230",NA,35000,15
"1782332281044560",NA,NA,3
"1793886666618870",NA,31000,12
"1768550499574310",NA,34160,5
"1793841753786830",NA,NA,NA
"1856804520498890",NA,43000,13
"1783045765966630",NA,33000,4
"1783036913564170",NA,39000,33
"1903005388776860",20000,NA,2
"1799018776137710",NA,32000,6
"1888769130898010",42400,NA,NA
"1775414009005030",NA,34000,6
"1788692187750670",NA,32000,6
"1794193640473770",NA,34000,6
"1788410326946400",NA,45487,0
"1767194049189820",NA,NA,4
"1783239889874180",NA,39000,17
"1868316566164700",NA,38000,30
"1788686096893490",NA,27500,5
"1775955957977140",NA,34000,30
"1793786763733010",NA,NA,NA
"1899261168591870",53000,NA,NA
"1775265347726000",NA,35000,8
"60205999132796",NA,53100,13
"1776695376937730",NA,NA,NA
"1913884933538010",NA,34100,1
"1794680868627280",NA,NA,84
"1794332466676110",NA,34300,7
"1876106416468640",NA,10000,16
"1767190070685740",NA,46000,6
"1793841897918010",NA,36500,17
"1799018775733650",30000,NA,NA
"1783429139858020",NA,62000,99
"1782917235022370",NA,NA,NA
"1767190160340410",NA,55000,30
"1788516818654960",NA,46000,6
"1783049680086410",NA,37500,18
"1782782059962560",NA,40000,8
"1783297923325090",NA,44000,6
"1789743836670460",NA,50000,29
"1783551797797200",39000,90000,6
"1789751529102610",NA,37500,17
"1788460149544450",NA,38500,26
"1768183496273810",NA,45000,24
"1782921218686600",NA,52100,18
"1882335760456850",50000,45000,6
"1783165151574090",38000,75000,3
"1775873539752900",36000,45000,NA
"1768549888396460",NA,34500,1
"1776107021330320",29000,50000,25
"1882522578241470",NA,44000,1
"1767838787712970",NA,39600,24
"1788410960407410",NA,33649,4
"1775270642923870",NA,NA,30
"1798714174619490",NA,30000,5
"1788910985230730",NA,39900,3
"1783230237483100",NA,41895,6
"1776177653526070",31500,37100,7
"1883678675918150",NA,38500,18
"1775427164460220",NA,35000,18
"1994332188505840",NA,30600,0
"1776166991759020",NA,34000,17
"1775955961860540",NA,36100,5
"1777070305840640",NA,37500,6
"1888802866345600",NA,43700,13
"1768549617933890",NA,NA,6
"1798487266210660",NA,63358,1
"1802929765219250",NA,NA,NA
"1767473044458750",NA,43000,3
"1788410955870170",NA,49600,12
"1876052182501930",NA,NA,NA
"1768367355289050",NA,NA,18
"1767362688988250",NA,32000,24
"1775955964081440",NA,40000,42
"1782593075288160",NA,40000,6
"1788409475662410",NA,33500,22
"1810544163800990",NA,NA,NA
"1789357194441510",NA,40000,3
"1794332416683640",NA,32000,0
"1889312886573050",34000,39000,7
"1783551733078500",NA,36000,18
"1776167053468420",38000,NA,NA
"1783552301979020",28000,35000,7
"1798751286695650",22800,25300,5
"1799286120474790",NA,30000,0
"1766809577162840",NA,NA,NA
"1782336313623750",NA,NA,6
"1788753613143020",42000,42500,1
"1794096388000370",NA,32997,18
"1794775501410280",31200,40000,5
"1894332243178390",NA,28000,6
"1802769964527760",NA,32400,18
"1794332572090700",NA,NA,NA
"1788516762629580",NA,26400,29
"1888692414711220",NA,29250,0
"1776621772644070",NA,37000,17
"1794332471046590",NA,38000,5
"1767828128912480",NA,32900,18
"1782462472987090",NA,36000,28
"1906660969671130",39000,39000,6
"1782328826266060",NA,41500,5
"1788970875470830",NA,NA,NA
"1769089983588510",NA,NA,NA
"1776166918891870",31000,NA,NA
"1876621281945100",NA,38000,2
"1776167061708890",NA,NA,NA
"1767650767951450",31000,NA,NA
"1789245951709390",NA,NA,NA
"1768183678697820",20088,NA,NA
"1799284447124130",NA,45000,4
"1788918782266590",NA,37800,17
"1789470186881510",NA,36000,15
"1776551716488150",NA,49000,3
"1793838194820330",NA,33000,6
"1788639865433410",NA,30000,18
"1776106790932630",NA,33000,15
"1776019599331780",NA,33000,6
"1798487180756620",NA,NA,NA
"1788460155174270",NA,NA,NA
"1782332270006630",NA,NA,NA
"1783429211757400",NA,NA,25
"1782392903986310",NA,40000,27
"1783551727452290",NA,43000,6
"1782779356697980",NA,55000,36
"1803013677885640",NA,32000,11
"1798760222320800",NA,32000,5
"1798753161154250",NA,NA,NA
"1794775550865920",32000,55000,17
"1783174101378910",37000,49000,1
"1794034499787670",30000,36000,4
"1775713375394750",NA,36000,NA
"1775865280286940",NA,NA,26
"1768556234866690",NA,NA,NA
"1783045827517810",NA,27000,4
"1789022859354490",NA,42000,20
"1775264588492900",NA,NA,NA
"1793990180098860",NA,35400,3
"1893834515466240",NA,NA,NA
"1789139065168450",24500,NA,NA
"1794332572991420",NA,28000,3
"1768381913131040",NA,32500,6
"1782520259462620",31000,53000,17
"1882332491754170",NA,NA,NA
"1799416697934880",NA,35000,9
"1768183497095870",NA,52000,1
"1767472964490090",NA,49900,15
"1794034695610840",NA,32000,18
"1883483808591720",NA,NA,22
"1789420291422310",NA,NA,NA
"1882333151509550",19747,43000,22
"1783297983268430",NA,NA,NA
"1789139176706330",NA,36000,13
"1783045885295520",NA,37000,22
"1776166982737600",NA,34200,18
"1798974154596700",NA,32000,17
"1783483872013320",NA,31000,26
"1767833504256240",NA,45000,30
"1782336060520780",NA,40000,17
"1782332803576800",NA,NA,14
"1875976728047100",32000,37000,4
"1793840447037670",NA,50468,17
"1776106872911820",NA,40000,5
"1775263820111760",NA,38000,16
"1789139125979470",NA,36000,30
"1776106574024290",35000,50000,1
"1793744651204510",NA,31000,16
"1827085733230460",NA,NA,45
"1875270214196200",NA,37000,1
"1782332987613640",NA,NA,24
"1775956183971460",NA,36200,16
"1776541346524700",NA,45000,NA
"1788522878921020",NA,50000,16
"1782332138922440",NA,73000,24
"1782529546349580",NA,NA,NA
"1888742113596450",NA,NA,17
"1875413508815290",NA,34000,3
"1756662215309860",NA,33000,0
"1868316565632230",NA,37000,4
"1783551660836590",NA,29400,0
"1883551733053140",NA,37000,6
"1788922030976540",NA,33300,16
"1794680862667650",NA,31500,6
"1793744502773150",NA,NA,NA
"1767833230934110",NA,NA,NA
"1906661711542560",NA,39000,4
"1776106867791450",NA,38000,14
"1868367438963630",NA,NA,4
"1789471732111400",NA,36000,NA
"1775257671043310",NA,33600,4
"1889467657059480",NA,48600,5
"1810646140814190",NA,35000,5
"1768183769929160",NA,NA,NA
"1882332498474700",NA,52500,16
"1767190268463680",NA,42000,5
"1768549611509780",NA,NA,NA
"1776695446040510",NA,37000,4
"1789139176243790",NA,45000,25
"1788410731268180",NA,34800,4
"1782714865636150",NA,43570,16
"1789134608475590",NA,35000,10
"1868316575186820",NA,NA,NA
"1793786767761630",NA,33000,26
"1789030792926960",NA,38000,18
"1783551670984510",NA,NA,NA
"1783174162122380",NA,35000,3
"1876394537750010",NA,38000,13
"1789139006721990",NA,NA,NA
"1867472457248930",NA,NA,19
"1982874439967810",NA,35000,16
"1888459797367970",NA,39000,5
"1782520328946360",NA,44000,3
"1775713768096590",NA,32500,3
"1793840346963580",NA,NA,NA
"1867188673642090",NA,32000,2
"1789086611105750",NA,NA,0
"1883235661705890",NA,32028,3
"1857534014892390",NA,42000,17
"1776091883997910",NA,34000,4
"1875976736425980",NA,40000,16
"1789583003245020",NA,36000,NA
"1798491360821410",NA,NA,NA
"1768549695730200",33000,37000,1
"1783679157044340",NA,40000,30
"1789582939685460",NA,36000,4
"1783800223388210",NA,28000,8
"1794779368777150",NA,43200,4
"1793784815517690",NA,36000,3
"1789022851620510",NA,33000,25
"1782392709213450",NA,30000,5
"1975368346993550",NA,37000,4
"1789083315570470",NA,46000,24
"1907106830172250",NA,NA,28
"1776102363137030",NA,25200,4
"1782921283593280",NA,50000,24
"1789078902214180",NA,NA,NA
"1775417001507990",NA,NA,NA
"1882331845956370",NA,38515,5
"1888459775059930",NA,NA,NA
"1783101112615370",32000,40000,3
"1794332573510870",35000,48000,4
"1783483875189310",NA,48500,12
"1783429150777960",NA,38200,16
"1788410782875900",NA,51000,22
"1767833242840040",NA,37500,29
"1789034153473140",NA,NA,12
"1793841757720070",NA,NA,NA
"1776167061760460",NA,38600,23
"1776166903900530",NA,42000,17
"1767833604359260",NA,NA,NA
"1767362598779760",NA,NA,NA
"1868316566984420",NA,NA,NA
"1782520458886480",NA,32000,3
"1798760182039930",NA,35000,16
"1789471677886150",NA,31200,4
"1783103537599530",36000,41000,6
"1866816328067050",NA,82000,3
"1776167060979250",NA,63000,18
"1775789583055560",36000,39000,0
"1782395564911940",NA,38000,3
"1883558371725110",NA,41000,31
"1894680637258410",32000,37500,NA
"1883551369067360",NA,NA,NA
"1794043064680300",36000,42000,1
"1868316574718410",NA,NA,NA
"1776102350314530",NA,NA,NA
"1876551288977080",NA,37500,16
"1776106879687360",NA,58000,12
"1768183507034030",NA,26556,0
"1776551644056160",NA,34000,4
"1793784760344960",NA,20508,0
"1789245957768710",NA,41000,17
"1816933895100800",NA,40800,13
"1788742470427130",NA,NA,NA
"1783239826629950",NA,36000,11
"1789078904469980",NA,39000,17
"1767651050592520",41000,40065,0
"1894439451464820",NA,NA,NA
"1768989255935150",NA,40079,3
"1789357082352010",NA,NA,NA
"1794779570101440",NA,NA,NA
"1793944378693350",NA,50000,14
"1783492640861580",NA,42000,16
"1788636474868090",NA,NA,30
"1788516816974610",NA,33000,15
"1789078901656150",NA,35825,14
"1857533978999260",25056,NA,NA
"1788522988116180",NA,35000,29
"1775263662780760",34000,20508,0
"1788742473726050",NA,43000,4
"1776106723950220",NA,45000,24
"1788969137646660",NA,36000,3
"1798527272251430",NA,35000,27
"1783101102983360",34000,40000,0
"1767190347040890",NA,42000,16
"1788414641969310",NA,26500,16
"1782338086315260",NA,40000,28
"1793744702832620",NA,NA,NA
"1783429146219060",NA,NA,6
"1876615328587050",NA,NA,NA
"1782910793416910",NA,36000,12
"1767838795874690",NA,36000,0
"1798760311663560",NA,34000,4
"1776170214132840",NA,39500,28
"1782332213242230",NA,40000,2
"1793840298363260",NA,NA,NA
"1776391941006830",NA,40000,17
"1789139062938010",NA,NA,NA
"1758308385440000",NA,NA,4
"1788460151741930",NA,39000,31
"1788522934411620",NA,38200,3
"1793840353499340",NA,30000,17
"1769007803921480",NA,36400,25
"1776392099532870",NA,26000,11
"1789078790001190",NA,30000,22
"1876018949196780",NA,38000,5
"1782336121852570",NA,35100,15
"1782593009868980",NA,NA,NA
"1793784758875840",NA,40000,15
"1776019305998310",NA,45000,4
"1866827524757850",NA,NA,NA
"1775263824687930",NA,46000,28
"1868316574902200",NA,NA,NA
"1767472869101240",NA,40000,15
"1776102210966950",NA,50000,4
"1767833604358820",64000,51000,5
"1876101853372190",NA,NA,NA
"1793784808516880",NA,43500,4
"1988410468693410",NA,65000,24
"1789139067979590",NA,42000,9
"1775345027361030",NA,38380,1
"1782336255547400",NA,43520,28
"1783800466184510",NA,38300,1
"1789142466393570",NA,28500,12
"1876694875455180",NA,NA,2
"1768989176927280",NA,25800,6
"1776167204629220",NA,48000,1
"1782390418773570",NA,40000,15
"1776167142122940",NA,45530,26
"1775413789426590",34000,NA,NA
"1782596900798490",NA,45000,0
"1782333712239640",NA,30000,12
"1789078855917810",NA,NA,NA
"1783101042010010",NA,32500,4
"1776615757693250",45000,46000,9
"1893834511009910",34000,34000,18
"1798760221846800",NA,35000,28
"1798623353301810",NA,NA,4
"1788516818073160",NA,NA,6
"1783101040779280",NA,35160,3
"1776551931058330",NA,36000,27
"1776615753228320",NA,43000,18
"1788753565237490",NA,30000,5
"1789248177506590",NA,33500,4
"1794779518200490",NA,36000,2
"1783486283449130",33000,NA,NA
"1767638238509350",NA,37000,27
"1782327180969030",NA,33450,16
"1776615819557690",NA,37000,14
"1857534025890080",NA,28000,4
"1782332336322280",NA,32000,30
"1794828417351500",NA,35600,24
"1875418863328880",40000,35000,1
"1789471786392760",NA,30000,29
"1776091895895960",NA,38500,28
"1793746565145920",NA,30000,17
"1767189426339600",NA,25200,1
"1775637345072930",NA,NA,NA
"1794680918647610",NA,30000,3
"1794336425663790",NA,NA,NA
"1776106799883870",38000,43000,0
"1798891452565580",NA,31000,17
"1910235866974290",NA,NA,NA
"1767637876274310",NA,NA,NA
"1783236179415530",NA,NA,NA
"1857534013519450",NA,NA,NA
"1967772658470540",NA,NA,NA
"1798761120459580",20500,20000,1
"1782650225991380",NA,NA,29
"1794970934338250",NA,39000,6
"1776630776085270",NA,30200,4
"1783041977893780",NA,51600,4
"1783101165084400",NA,34500,1
"1888881494643170",36000,46000,18
"1783483938740120",NA,35148,29
"1782336321386440",NA,50000,16
"1776551706034360",NA,39208,18
"1782332270046870",36000,NA,NA
"1783297989035980",NA,35000,30
"1767739318980900",NA,120000,6
"1813537651258260",NA,35000,NA
"1776166978376740",NA,30000,25
"1783100980486340",32800,NA,NA
"1775416913436200",29000,NA,NA
"1789142520005530",NA,21672,4
"1783100972244930",NA,38700,5
"1775491351935640",31200,28800,NA
"1789136832154800",NA,45000,12
"1867772735025030",NA,34000,5
"1799331614005970",NA,40000,4
"1789312772219290",NA,36000,4
"1775413939414380",NA,35000,4
"1775263748033210",19680,30000,8
"1789468078182010",NA,41420,2
"1903132421129570",NA,NA,NA
"1767198402827670",NA,42000,5
"1783101110706140",NA,33000,4
"1876106370082770",NA,45000,5
"1789086727323480",NA,36100,3
"1783551671530150",NA,NA,NA
"1867472484797130",31000,NA,NA
"1776106802142700",NA,39805,1
"1789139009510230",38000,55000,6
"1888410724575580",NA,34000,23
"1889082945344380",NA,71500,5
"1767557467631440",NA,35000,5
"1794332318260460",NA,35000,36
"1775273798866860",NA,53000,4
"1794332474593860",NA,NA,NA
"1889471542205030",38000,43000,5
"1793741148013300",NA,38000,26
"1788922307855410",NA,40800,15
"1783739765177910",NA,NA,4
"1782333585791780",15600,15600,11
"1888691977257630",NA,58000,6
"1789357080748740",NA,52000,17
"1793784666716030",NA,31700,6
"1782921357689910",43000,48000,5
"1794332465622220",NA,37200,28
"1766818808739340",NA,50000,4
"1798760222793900",NA,33800,5
"1768367528936830",NA,43000,1
"1788417075285130",NA,50000,10
"1789420511418330",NA,37000,5
"1783049799429120",NA,39200,18
"1776102500195080",NA,37500,1
"1888692297779480",32400,37000,10
"1783429202826460",35000,40300,1
"1788753722783190",NA,40000,99
"1776106868424380",NA,22000,2
"1794332515170520",NA,38000,19
"1775411635285140",27600,NA,NA
"1767827955884560",17108,NA,NA
"1783297987186680",NA,NA,NA
"1907101681822410",NA,60000,18
"1789357128908910",NA,41000,28
"1775643742622870",NA,NA,24
"1783679224142860",NA,NA,NA
"1768549795307160",NA,37475,40
"1876091333922620",NA,26000,4
"1782784577032890",NA,42500,4
"1776166979781670",30600,78000,4
"1793840354015260",29000,36000,12
"1783298115457020",NA,42000,11
"1789034151751700",NA,36000,1
"1776106641864830",NA,35000,24
"1783429017761230",NA,NA,NA
"1794775548397760",NA,NA,17
"1793834940535750",NA,29000,15
"1775272871064080",NA,72000,6
"1782655269658660",NA,27000,5
"1799416609897030",NA,40000,4
"1788516656192290",NA,40000,NA
