Genre,Identifiant,nationalite_francaise,nationalite,date_diplome,type_formation,filiere,situation_actuelle,en_recherche_emploi,temps_recherche_emploi,refus_emploi,difficultes_recherche,alternance,Nature de votre contrat de travail?,Sujet de votre Thèse / PhD,R&eacutegion de localisation du laboratoire,Votre r&eacutemun&eacuteration brute annuelle (hors primes et 13&egraveme mois)?,Votre r&eacutemun&eacuteration brute annuelle AVEC primes et 13&egraveme mois,Montant brut annuel HORS PRIME de l allocation que vous percevez<br />,post_actuel,R&eacutegion de localisation de la future entreprise,autre_activite,statut_emploi,Non salarié(s) merci de préciser :,nature_contrat,duree_CDD,localisation_emploi,Dans quelle r&eacutegion?,pays_localisation,mois_emploi_occupe,jours_télétravail,quel est le statut de votre employeur / entreprise?,Quelle est la raison sociale de votre employeur / votre entreprise,Nombre de salarié(e)s de votre employeur / entreprise,entreprise_groupe,groupe,Votre employeur / Votre entreprise est une ESN (Entreprise de Services du Numérique) - anciennement SSII?,Votre employeur / Votre entreprise est une société de conseil ou d ingénierie un bureau d études indépendant ?,Votre employeur / Votre entreprise est une société d intérim pour laquelle vous exercez une mission ?,departement_emploi,intitule_emploi,cadre,secteur_activite_entreprise,Quel est le secteur dans lequel vous intervenez principalement?,emploi_lie_energie_renouvelable,Les enjeux de la RSE - Responsabilité Sociétale des Entreprises - font partie de votre mission,Votre diplôme vous a permis d'acquérir les compétences demandées par votre employeur en matière de transformations environnementales?,Les enjeux de la transition écologique font partie des préoccupations de votre employeur / votre entreprise,Quel est votre salaire BRUT ANNUEL HORS PRIMES et HORS 13&egraveme mois ?,prime,Quel est votre salaire brut ANNUEL AVEC PRIMES et/ou 13&egraveme mois ?,Responsabilités exercées - Vous avez des personnes sous votre responsabilité hiérarchique ?,Responsabilités exercées - Vous avez la responsabilité d un budget ?,Responsabilités exercées - Vous avez la responsabilité fonctionnelle  d une équipe ?,Responsabilités exercées -  Vous avez la responsabilité d un projet ?,international,Utilisez-vous fréquemment les langues suivantes dans votre travail ? - Français,Utilisez-vous fréquemment les langues suivantes dans votre travail ? - Anglais,Utilisez-vous fréquemment les langues suivantes dans votre travail ? - Allemand,Utilisez-vous fréquemment les langues suivantes dans votre travail ? - Espagnol,Utilisez-vous fréquemment les langues suivantes dans votre travail ? - Chinois,Utilisez-vous fréquemment les langues suivantes dans votre travail ? - Autre langue,temps_trouve_emploi,moyen_trouver_emploi,Quels ont été les moyens principaux utilisés pour chercher votre emploi actuel?,critere_choix_emploi,Estimez-vous que votre emploi correspond - A votre niveau de qualification ?,Estimez-vous que votre emploi correspond - Au secteur disciplinaire de votre formation ?,satisfaction_emploi,Comment jugeriez-vous les aspects suivants de votre emploi ? - Vos conditions de travail,Comment jugeriez-vous les aspects suivants de votre emploi ? - Vos relations avec vos collègues,Comment jugeriez-vous les aspects suivants de votre emploi ? - Votre niveau de rémunération,Comment jugeriez-vous les aspects suivants de votre emploi ? - Votre niveau d autonomie et de responsabilité,Comment jugeriez-vous les aspects suivants de votre emploi ? - La localisation géographique de votre emploi,Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement? - La réputation de la filière de formation,Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement? - La formation,Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement? - La réputation de l école/réseau Polytech,Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement? - Réseau des anciens (Polytech connect),Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement? - Stage de 4ème année,Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement? - Stage de 5ème année /Contrat de professionnalisation,Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement? - Vos compétences linguistiques,Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement? - Vos expériences à l étranger ,Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement? - Vos expériences à l école (BDE GEPI startup we..),Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement? - Votre expérience professionnelle (essentiellement s il ne s agit pas du 1er poste),Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement? - Vos engagements dans des associations et/ou projets ,recherche_nouvel_emploi,raisons_recherche_emploi,Quelle &eacutetait votre situation pour cette 1&egravere activit&eacute qui a fait suite &agrave la sortie de Polytech ?,Concours préparé(s).1,Pays ou territoire du volontariat.1,Montant brut annuelle HORS primes de l allocation per&ccedilue?,Montant brut annuelle AVEC primes de l allocation per&ccedilue?,Nom et coordonnées de l entreprise partenaire.1,Le laboratoire est-il localisé?.1,R&eacutegion de localisation du laboratoire.1,Pays de localisation du laboratoire?.1,Votre r&eacutemun&eacuteration brute annuelle (hors primes et hors 13&egraveme mois)?,Votre r&eacutemun&eacuteration brute annuelle AVEC primes et/ou 13&egraveme mois?,Lequel ou lesquels?.1,Le site web s il existe?.1,Combien de mois avez-vous mis pour trouver votre premier emploi depuis l obtention de votre dipl&ocircme ?,post_premier_emploi,nature_contrat,condition_fin_premier_contrat,intitule_premier_emploi,Votre 1er emploi se trouvait-il ?,Dans quelle r&eacutegion?.1,nom_entreprise_premier_emploi,Adresse ( numero rue avenue..)de l entreprise.1,Code postal de l entreprise.1,Commune de l entreprise.1,taille_entreprise_premier_emploi,premiere_entreprise_groupe,Lequel?.1,secteur_premiere_entreprise,mois_premiere_entreprise,status_cadre_premier_emploi,temps_partiel_premier_emploi,moyen_trouver_premier_emploi,critere_choix_premier_emploi,Quel &eacutetait votre r&eacutemun&eacuteration brute annuelle (HORS PRIMES et 13&egraveme mois) ?,prime_premier_emploi,Quel &eacutetait votre r&eacutemun&eacuteration brut AVEC PRIMES et 13&egraveme mois?,Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement sur ce 1er emploi? - La réputation du département,Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement sur ce 1er emploi? - La formation,Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement sur ce 1er emploi? - La réputation de l école/réseau Polytech,Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement sur ce 1er emploi? - Réseau des anciens (Polytech Connect),Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement sur ce 1er emploi? - Stage de 4ème année,Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement sur ce 1er emploi? - Stage de 5ème année/Contrat de professionnalisation,Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement sur ce 1er emploi? - Vos compétences linguistiques,Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement sur ce 1er emploi? - Vos experiences à l étranger ,Les éléments suivants vous semblent-ils avoir joué un rôle dans votre recrutement sur ce 1er emploi? - Vos experiences à l école (BDE GEPI startup we..),satisfaction_premier_emploi,impact_covid,satisfaction_formation,ig_avantage_double_competence,ig_membre_reseau,recommandation_polytech
Homme,1776394941678550,Oui,,2021,Formation initiale (hors apprentissage),Sciences et Technologies de l'Eau (STE),En activité professionnelle,,,,,,,,,,,,,,Non,Salarié(e),,CDD (contrat de travail à durée déterminée) y compris de la fonction publique,9.0,En France,Occitanie,,4.0,1.0,Secteur public,Syndicat Mixte du Bassin de Thau,De 10 à 19 salarié(e)s ,Non,,Non,Non,Non,Etudes - Conseil et expertise (autre qu'informatique),Ingénieur - Risques et gestion de l'eau,Oui,"Administration d'État, Collectivités territoriales, Hospitalière","Autres activités spécialisées, scientifiques et techniques",,Non,Oui,Oui,25000.0,Non,25000.0,NON,OUI,NON,OUI,Non,Quotidiennement,Très rarement,Jamais,Jamais,Jamais,Jamais,De 1 à moins de 2 mois,Relations personnelles,Relations personnelles,Le lieu géographique ,oui,oui,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,,4.0,3.0,2.0,3.0,,4.0,2.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,Oui
Homme,1776248264942090,Oui,,2021,Formation initiale (hors apprentissage),Sciences et Technologies de l'Eau (STE),En recherche emploi,Non,2.0,Oui,Autre,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autre,2.0,,,Oui
Homme,1788742470427130,Oui,,2021,Formation initiale (hors apprentissage),Sciences et Technologies de l'Eau (STE),"En volontariat (VIE, VIA, Volontariat civil..)",,,,,,,,,,,0.0,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobilité géographique compliquée|Moins d'offres d'emploi,3.0,,,Oui
Homme,1788410609982070,Oui,,2021,Formation initiale (hors apprentissage),Sciences et Technologies de l'Eau (STE),En poursuite d'études (hors thèse) / en formation,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,Oui
Homme,1783486283449130,Non,Péruvienne,2021,Formation initiale (hors apprentissage),Sciences et Technologies de l'Eau (STE),En activité professionnelle,,,,,,,,,,,,,,Non,Salarié(e),,CDD (contrat de travail à durée déterminée) y compris de la fonction publique,12.0,En France,Occitanie,,4.0,3.0,Secteur privé,EGIS EAU,5 000 salarié(e)s ou plus,Oui,EGIS,Non,Oui,Non,Maîtrise d'ouvrage ,Ingénieur chargé d'études ,Oui,"Production et distribution d'eau assainissement, gestion des déchets et dépollution","Production et distribution d'eau assainissement, gestion des déchets et dépollution",,Non,Oui,Oui,33000.0,Oui,33000.0,NON,NON,NON,OUI,Oui,Quotidiennement,Souvent (plusieurs heures par semaine),Jamais,Très rarement,Jamais,Jamais,,stage de fin d'études,stage de fin d'études,L'adéquation avec un projet professionnel ,oui,oui,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Recours au télétravail,3.0,,,Non
Femme,1783101046522490,Oui,,2021,Formation initiale (hors apprentissage),Sciences et Technologies de l'Eau (STE),En poursuite d'études (hors thèse) / en formation,,,,,non,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,Oui
Femme,1775264515647930,Oui,,2021,Formation initiale (hors apprentissage),Sciences et Technologies de l'Eau (STE),En poursuite d'études (hors thèse) / en formation,,,,,Oui,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,Oui
Femme,1782333053477200,Oui,,2021,Formation initiale (hors apprentissage),Sciences et Technologies de l'Eau (STE),En activité professionnelle,,,,,,,,,,,,,,Non,Salarié(e),,CDI (contrat de travail à durée indéterminée) y compris de la fonction publique,,En France,Occitanie,,3.0,0.0,Secteur privé,Gaxieu ingénierie ,De 50 à 249 salarié(e)s ,Non,,Non,Oui,Non,Direction technique,Ingénieure d'études,Oui,"Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants","Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants",,Non,Non,Oui,28500.0,Non,28500.0,NON,NON,NON,NON,Non,Quotidiennement,Rarement (quelques fois par mois),Jamais,Jamais,Jamais,Jamais,Moins d'un mois,"Réseau social professionnel (viadéo, Linkedln)","Réseau social professionnel (viadéo, Linkedln)|Site Internet spécialisé dans l'emploi (dont APEC)|Sites Internet d'entreprises|Relations personnelles",L'absence d'alternative,oui,oui,4.0,4.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0,3.0,,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,Oui
Femme,1788414641969310,Oui,,2020,Formation initiale (hors apprentissage),Sciences et Technologies de l'Eau (STE),En activité professionnelle,,,,,,,,,,,,,,Non,Salarié(e),,CDI (contrat de travail à durée indéterminée) y compris de la fonction publique,,En France,Occitanie,,5.0,0.0,Secteur privé,Gaxieu,De 50 à 249 salarié(e)s ,Non,,Non,Oui,Non,,,Oui,"Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants","Sociétés de conseil ou d'ingénieurie, bureaux d'études indépendants",,Oui,Oui,Oui,,,,,,,,,,,,,,,De 1 à moins de 2 mois,Relations personnelles,Plateforme emploi de l'école (Poly+)|stage de fin d'études|Sites Internet d'entreprises|Relations personnelles,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Recours au télétravail,3.0,,,
Femme,1788410166432400,Oui,,2021,Formation initiale (hors apprentissage),Sciences et Technologies de l'Eau (STE),En activité professionnelle,,,,,,,,,,,,,,Non,Salarié(e),,CDD (contrat de travail à durée déterminée) y compris de la fonction publique,6.0,En France,Occitanie,,2.0,0.0,Secteur public,Trigone - Syndicat mixte du Gers,De 50 à 249 salarié(e)s ,Non,,Non,Non,Non,Etudes - Conseil et expertise (autre qu'informatique),Chargée d'étude AMO/MOE,Non,"Production et distribution d'eau assainissement, gestion des déchets et dépollution","Production et distribution d'eau assainissement, gestion des déchets et dépollution",,Non,Oui,Non,25920.0,Non,25920.0,NON,NON,NON,NON,Non,Quotidiennement,Jamais,Jamais,Jamais,Jamais,Jamais,De 2 à moins de 3 mois,Site Internet spécialisé dans l'emploi (dont APEC),Site Internet spécialisé dans l'emploi (dont APEC),Le lieu géographique ,oui,oui,4.0,4.0,5.0,,3.0,5.0,,4.0,,,1.0,4.0,,1.0,1.0,1.0,1.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,Oui
Homme,1876621281945100,Oui,,2021,Formation initiale (hors apprentissage),Sciences et Technologies de l'Eau (STE),En poursuite d'études (hors thèse) / en formation,,,,,Oui,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,Oui
Homme,1783165148995930,Oui,,2021,Formation initiale (hors apprentissage),Sciences et Technologies de l'Eau (STE),En activité professionnelle,,,,,,,,,,,,,,Non,Salarié(e),,CDD (contrat de travail à durée déterminée) y compris de la fonction publique,6.0,En France,Auvergne-Rhône-Alpes,,5.0,1.0,Secteur privé,SAFEGE (Suez Consulting,250 à  4 999 salarié(e)s ,Oui,Suez,Non,Oui,Non,Etudes - Conseil et expertise (autre qu'informatique),Ingénieur de projet,Oui,"Production et distribution d'eau assainissement, gestion des déchets et dépollution","Production et distribution d'eau assainissement, gestion des déchets et dépollution",,Oui,Oui,Oui,32500.0,Non,32500.0,OUI,OUI,NON,OUI,Non,Quotidiennement,Très rarement,Jamais,Jamais,Jamais,Jamais,Emploi trouvé avant l'obtention de votre diplôme,stage de fin d'études,stage de fin d'études,Le lieu géographique ,oui,oui,4.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,3.0,,,5.0,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,Oui
Homme,1789083266369280,Oui,,2021,Sous contrat de professionalisation,Sciences et Technologies de l'Eau (STE),En poursuite d'études (hors thèse) / en formation,,,,,Oui,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Recours au télétravail|Missions modifiées|Mobilité géographique compliquée,4.0,,,Oui
Femme,1794332567082990,Oui,,2021,Sous contrat de professionalisation,Sciences et Technologies de l'Eau (STE),En activité professionnelle,,,,,,,,,,,,,,Non,Salarié(e),,CDI (contrat de travail à durée indéterminée) y compris de la fonction publique,,En France,Occitanie,,6.0,0.0,Secteur privé,SAUR,5 000 salarié(e)s ou plus,Non,,Non,Non,Non,Production - Exploitation ,Ingénieure exploitation ,Oui,"Production et distribution d'eau assainissement, gestion des déchets et dépollution","Production et distribution d'eau assainissement, gestion des déchets et dépollution",,Non,Non,Oui,33000.0,Oui,36000.0,NON,OUI,OUI,NON,Non,Quotidiennement,Très rarement,,Jamais,,,,Apprentissage (embauche dans l'entreprise d'accueil du contrat),"Apprentissage (embauche dans l'entreprise d'accueil du contrat)|Réseau social professionnel (viadéo, Linkedln)|Candidature spontannée",Le contenu de la mission / poste proposé,oui,oui,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,1.0,,5.0,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Recours au télétravail,4.0,,,Oui
Homme,1868316565632230,Oui,,2021,Sous contrat d'apprentissage,Eau et Génie Civil (EGC - apprentissage),En activité professionnelle,,,,,,,,,,,,,,Non,Salarié(e),,CDD (contrat de travail à durée déterminée) y compris de la fonction publique,6.0,En France,Nouvelle-Aquitaine,,0.0,2.0,Secteur privé,SUEZ Eau France,5 000 salarié(e)s ou plus,Oui,SUEZ,Non,Oui,Oui,Etudes - Conseil et expertise (autre qu'informatique),Chargé d'Etudes Assainissement,Non,"Production et distribution d'eau assainissement, gestion des déchets et dépollution","Production et distribution d'eau assainissement, gestion des déchets et dépollution",,Non,Oui,Oui,28500.0,Oui,34200.0,NON,NON,NON,OUI,Non,Quotidiennement,Rarement (quelques fois par mois),Jamais,Jamais,Jamais,Jamais,,Apprentissage (embauche dans l'entreprise d'accueil du contrat),Apprentissage (embauche dans l'entreprise d'accueil du contrat),L'adéquation avec un projet professionnel ,oui,oui,4.0,5.0,5.0,3.0,4.0,5.0,3.0,5.0,3.0,1.0,5.0,5.0,2.0,5.0,3.0,5.0,1.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,Oui
Femme,1898571886907010,Oui,,2021,Sous contrat d'apprentissage,Eau et Génie Civil (EGC - apprentissage),Sans activité volontairement,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,Oui
Homme,1793841897918010,Oui,,2021,Sous contrat d'apprentissage,Eau et Génie Civil (EGC - apprentissage),En activité professionnelle,,,,,,,,,,,,,,Non,Salarié(e),,CDI (contrat de travail à durée indéterminée) y compris de la fonction publique,,En France,Occitanie,,5.0,2.0,Secteur privé,SAS,5 000 salarié(e)s ou plus,Oui,Suez,Non,Oui,Non,Etudes - Conseil et expertise (autre qu'informatique),ingénieur de projet,Oui,"Construction, BTP","Construction, BTP",,Non,Oui,Oui,35000.0,Non,35000.0,NON,OUI,NON,OUI,Oui,Quotidiennement,Rarement (quelques fois par mois),,,,,Emploi trouvé avant l'obtention de votre diplôme,Apprentissage (embauche dans l'entreprise d'accueil du contrat),Apprentissage (embauche dans l'entreprise d'accueil du contrat),Le contenu de la mission / poste proposé,oui,oui,4.0,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Recours au télétravail|Missions modifiées|Formation annulée ou reportée,4.0,,,Oui
Femme,1794332369178990,Oui,,2021,Sous contrat d'apprentissage,Eau et Génie Civil (EGC - apprentissage),Sans activité volontairement,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,Oui
Homme,1775955964081440,Oui,,2021,Sous contrat d'apprentissage,Eau et Génie Civil (EGC - apprentissage),En activité professionnelle,,,,,,,,,,,,,,Non,Salarié(e),,CDI (contrat de travail à durée indéterminée) y compris de la fonction publique,,En France,Occitanie,,4.0,0.0,Secteur privé,Sogea Sud Batiment,250 à  4 999 salarié(e)s ,Oui,Vinci,Non,Non,Non,Service travaux,Conducteur de travaux,Oui,"Construction, BTP","Construction, BTP",,Non,Oui,Oui,34800.0,Oui,42000.0,OUI,OUI,OUI,OUI,Non,Quotidiennement,Très rarement,Jamais,Jamais,Jamais,Jamais,,Apprentissage (embauche dans l'entreprise d'accueil du contrat),Apprentissage (embauche dans l'entreprise d'accueil du contrat),Les perspectives de carrière dans cette entreprise,oui,oui,4.0,3.0,4.0,4.0,3.0,2.0,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,Oui
Femme,1783492640861580,Oui,,2021,Sous contrat d'apprentissage,Eau et Génie Civil (EGC - apprentissage),En activité professionnelle,,,,,,,,,,,,,,Non,Salarié(e),,CDI (contrat de travail à durée indéterminée) y compris de la fonction publique,,En France,Occitanie,,4.0,0.0,Secteur privé,SOGEA sud hydraulique ,De 50 à 249 salarié(e)s ,Oui,Vinci construction France ,Non,Non,Non,Autre services ou départements,Conductrice de travaux ,Oui,"Construction, BTP","Construction, BTP",,Oui,Oui,Non,35800.0,Oui,40300.0,OUI,OUI,OUI,OUI,Non,Quotidiennement,Très rarement,Jamais,Jamais,Jamais,Jamais,,Apprentissage (embauche dans l'entreprise d'accueil du contrat),Apprentissage (embauche dans l'entreprise d'accueil du contrat),Le contenu de la mission / poste proposé,oui,oui,5.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,Oui
Homme,1783100849747290,Oui,,2021,Sous contrat d'apprentissage,Mécanique Structures Industrielles (MSI - apprentissage),En activité professionnelle,,,,,,,,,,,,,,Non,Salarié(e),,CDI (contrat de travail à durée indéterminée) y compris de la fonction publique,,En France,Bourgogne-Franche-Comté,,,,Secteur privé,sas,De 50 à 249 salarié(e)s ,Non,,Non,Non,Non,,Chef de projet et technologue en soudage,Oui,Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements,Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements,,Non,Oui,Oui,,,,NON,OUI,NON,OUI,Oui,Quotidiennement,Souvent (plusieurs heures par semaine),Très rarement,Jamais,Jamais,Jamais,Emploi trouvé avant l'obtention de votre diplôme,Candidature spontannée,"Réseau social professionnel (viadéo, Linkedln)|Candidature spontannée|Relations personnelles",,oui,oui,5.0,4.0,,4.0,5.0,5.0,2.0,5.0,2.0,1.0,,,3.0,1.0,1.0,5.0,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Recours au télétravail,4.0,,,Oui
Homme,1783100785788010,Oui,,2021,Sous contrat d'apprentissage,Mécanique Structures Industrielles (MSI - apprentissage),En poursuite d'études (hors thèse) / en formation,Oui,5.0,Non,Mobilité géographique difficile,non,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Recours au télétravail|Chômage partiel / Réduction d'activité|Mobilité géographique compliquée|Moins de propositions de recrutement|Difficulté dans l'entreprise d'apprentissage,4.0,,,Oui
Homme,1803013637715760,Oui,,2021,Sous contrat d'apprentissage,Mécanique Structures Industrielles (MSI - apprentissage),En activité professionnelle,,,,,,,,,,,,,,Non,Salarié(e),,CDI (contrat de travail à durée indéterminée) y compris de la fonction publique,,En France,Auvergne-Rhône-Alpes,,4.0,2.0,Secteur privé,Sas,250 à  4 999 salarié(e)s ,Oui,Technip energies ,Non,Oui,Non,Etudes - Conseil et expertise (autre qu'informatique),Ingénieur Spécialiste appareils sous pression,Oui,"Énergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné)","Énergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné)",,Non,Oui,Oui,37000.0,Oui,40000.0,OUI,OUI,NON,NON,Oui,Quotidiennement,Quotidiennement,Jamais,Jamais,Jamais,Jamais,,Apprentissage (embauche dans l'entreprise d'accueil du contrat),Apprentissage (embauche dans l'entreprise d'accueil du contrat),L'adéquation avec un projet professionnel ,oui,oui,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Recours au télétravail,5.0,,,
Homme,1782921283593280,Oui,,2021,Sous contrat de professionalisation,Systèmes Embarqués (SE - apprentissage),En activité professionnelle,,,,,,,,,,,,,,Non,Salarié(e),,CDI (contrat de travail à durée indéterminée) y compris de la fonction publique,,En France,Occitanie,,4.0,2.0,Secteur public,Enedis,5 000 salarié(e)s ou plus,Oui,EDF,Non,Non,Non,Etudes - Conseil et expertise (autre qu'informatique),Appui Métier Senior,Oui,"Énergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné)","Énergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné)",,Non,Non,Oui,36000.0,Oui,44000.0,NON,OUI,NON,OUI,Non,Quotidiennement,Jamais,Jamais,Jamais,Jamais,Jamais,,Apprentissage (embauche dans l'entreprise d'accueil du contrat),Apprentissage (embauche dans l'entreprise d'accueil du contrat),La notoriété de l'entreprise ,oui,non,4.0,5.0,5.0,4.0,4.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,Oui
Homme,1883551369067360,Oui,,2021,Sous contrat d'apprentissage,Systèmes Embarqués (SE - apprentissage),"En volontariat (VIE, VIA, Volontariat civil..)",,,,,,,,,,,28200.0,Ingénieur en électronique,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,Oui
Homme,1782332208663190,Oui,,2021,Sous contrat d'apprentissage,Systèmes Embarqués (SE - apprentissage),En activité professionnelle,,,,,,,,,,,,,,Non,Salarié(e),,CDI (contrat de travail à durée indéterminée) y compris de la fonction publique,,En France,Provence-Alpes-Côte d'Azur,,5.0,1.0,Secteur privé,EQUANS INEO,5 000 salarié(e)s ou plus,Oui,EQUANS,Non,Non,Non,Autre services ou départements,Chef de projets,Oui,Autres secteurs ,Autres secteurs ,,Non,Non,Oui,36000.0,Oui,36000.0,NON,NON,OUI,OUI,Non,Quotidiennement,Très rarement,Jamais,Jamais,Jamais,Jamais,,Apprentissage (embauche dans l'entreprise d'accueil du contrat),Apprentissage (embauche dans l'entreprise d'accueil du contrat),Les perspectives de carrière dans cette entreprise,,,4.0,,,,,,,,,,,,,,,,,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Recours au télétravail,3.0,,,
